date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:20	52901/52901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:10%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-1021.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-1021.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:21	69451/69451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:08%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-1011.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-1011.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:24	5358/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2016:02:21%20GMT	http://localhost/wp-json/wp/v2/posts/166	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/166.json	(from http://localhost/empreendimento/mio/)
13:02:25	610/610	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2016:02:24%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fmio%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.d7271d.delayed	(from http://localhost/empreendimento/mio/)
13:02:27	729/-1	---M--	200	added ('OK')	application/rss+xml	etag:%2239bb53d403ff9f2642ff5a74b3334020%22	http://localhost/empreendimento/mio/feed/	/home/gian/websites/conscam/localhost/empreendimento/mio/feed/index.html	(from http://localhost/empreendimento/mio/)
13:02:28	625/625	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2016:02:27%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fmio%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.d8e31f.delayed	(from http://localhost/empreendimento/mio/)
13:02:29	50879/50879	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:20%20GMT	http://localhost/wp-content/uploads/2020/09/PUC3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/PUC3.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:30	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2016:02:28%20GMT	http://localhost/?p=166	/home/gian/websites/conscam/localhost/index8e01.html	(from http://localhost/empreendimento/mio/)
13:02:33	14775/14775	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:29%20GMT	http://localhost/wp-content/uploads/2020/09/Logo.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Logo.jpg	(from http://localhost/empreendimento/mio/)
13:02:33	96344/96344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:15%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-1031.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-1031.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:48	88257/88257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:30%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579466_fachada_final.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579466_fachada_final.jpg	(from http://localhost/empreendimento/mio/)
13:02:50	88257/88257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:33%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579466_fachada_final1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579466_fachada_final1.jpg	(from http://localhost/empreendimento/mio/)
13:02:52	94057/94057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:34%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579486_churrasqueira_final.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579486_churrasqueira_final.jpg	(from http://localhost/empreendimento/mio/)
13:03:05	87488/87488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:50%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579592_tipo_01.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579592_tipo_01.jpg	(from http://localhost/empreendimento/mio/)
13:03:07	120962/120962	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:48%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579518_play_ground_final.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579518_play_ground_final.jpg	(from http://localhost/empreendimento/mio/)
13:03:07	86420/86420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:02:52%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579615_tipo_02.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579615_tipo_02.jpg	(from http://localhost/empreendimento/mio/)
13:03:26	87602/87602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:03:05%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579764_tipo_03.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579764_tipo_03.jpg	(from http://localhost/empreendimento/mio/)
13:03:28	86513/86513	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:03:07%20GMT	http://localhost/wp-content/uploads/2020/09/6_1350579792_tipo_04.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/6_1350579792_tipo_04.jpg	(from http://localhost/empreendimento/mio/)
13:09:34	33715396/33715396	---M--	200	added ('OK')	application/pdf	date:Mon,%2021%20Sep%202020%2014:40:26%20GMT	http://localhost/wp-content/uploads/2020/09/BookReverseV4.pdf	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/BookReverseV4.pdf	(from http://localhost/empreendimento/reverse/)
13:09:34	613/613	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2016:09:34%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fvivant%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed1a0c	(from http://localhost/empreendimento/vivant/)
